# plant=hardware controller=adaptive_computed_torque payload_g=70
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,-0.019030111205030301,-1.2513203247007587,-0.97374621904065561,-0.41111187551602613,-0.040276221005208321,0.02276336105660277,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.01,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,-0.007691291103210653,-1.2425689683302816,-0.97905917768674566,-0.40627941164650661,-0.037026416042492731,0.022758436586434085,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.014999999999999999,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.0035414017178424396,-1.2338995215100295,-0.98432240894948642,-0.40149217790192726,-0.033807028086186769,0.022753558207536228,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.02,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.01467553746211489,-1.2253061415198352,-0.98953945995109704,-0.39674694795565768,-0.030615887449650978,0.022748722632155861,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.025000000000000001,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.025718419702889621,-1.2167831914264013,-0.99471375288034658,-0.39204060911575167,-0.027450900864936196,0.022743926688337839,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.030000000000000002,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.03667708880108897,-1.2083252374450086,-0.99984858659426823,-0.38737016086809245,-0.024310050503056738,0.022739167318440619,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.035000000000000003,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.047558325323617048,-1.1999270463012222,-1.0049471382198685,-0.38273271341953724,-0.021191392994263654,0.022734441577651678,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.040000000000000001,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.024543692606170259,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.05836865346170203,-1.191583582592596,-1.0100124647558366,-0.37812548624106224,-0.018093058448317861,0.02272974663250292,0.40007325928566284,-0.0033824845837658298,0.2160820407020104,0.13850099396016347
0.044999999999999998,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.023009711818284616,0.030679615757712823,-0.016873788666742051,0,0,0,-0.30679615757712858,0,0,0.069114344449238529,-1.1832900061503819,-1.0150475046742566,-0.37354580661090775,-0.015013249474763363,0.022725079759386063,0.40008057992327373,-0.0033825407334541324,0.21632687439385201,0.13850099396016347
0.049999999999999996,0.0076699039394282058,0.075165058606396412,0.0061359231515425647,0.023009711818284616,0.030679615757712823,-0.016873788666742051,0,0,0,0,0,0,0.079782436208034241,-1.1618501744415757,-1.0078708689051492,-0.32684623468664803,-0.01188553923619255,0.022661287788207054,0.40008057992327373,-0.0033825407334541324,0.21632687439385201,0.13850099396016347
