# plant=hardware controller=adaptive_computed_torque payload_g=70
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.058291269939654361,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,-0.015189394818639512,-0.81068835363587421,-0.6045910624273938,-0.20823738540242362,-0.038975820821919742,0.25453580060648823,0.39838154076951016,-0.0033879078027348151,0.22468224966968314,0.030767343516578644
0.01,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,-0.30679615757712719,0,0,0,0,-0.0063641516811065984,-0.80297948460962354,-0.6105927510604755,-0.20378578840196376,-0.035645553975528495,0.25453281093064511,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.014999999999999999,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.0025268838093771952,-0.73165260367499807,-0.59823384757942022,-0.19292035759648896,-0.032140588241378894,0.25441217677481798,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.02,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.011045627343929432,-0.7841159006371845,-0.62161202474587007,-0.19471792533645246,-0.029067414664848707,0.25452341370841208,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.025000000000000001,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.019635896933226416,-0.77660814389176824,-0.627456999081483,-0.19038248907135613,-0.025824026115289115,0.25452050191384629,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.030000000000000002,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.028160657031259133,-0.7691576413826503,-0.63325739957791705,-0.18608011489135309,-0.022605371682819248,0.25451761232465819,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.035000000000000003,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.036625182248079965,-0.76175978318591664,-0.63901681517496745,-0.18180814074544846,-0.019409459857199593,0.25451474315294342,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.040000000000000001,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.045034547758836127,-0.75441013368053789,-0.64473869911332504,-0.17756400523575419,-0.016234374427909815,0.2545118926783988,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.044999999999999998,0.0076699039394282058,0.056757289151768725,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.053393631962901818,-0.7471044292243274,-0.65042637074389487,-0.17334524627544706,-0.013078273480152501,0.25450905924742118,0.39821536235255167,-0.0033866332052460788,0.22518705118191787,0.030767343516578644
0.049999999999999996,0.0076699039394282058,0.055223308363883082,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,-0.30679615757712858,0,0,0,0,0.061707119143010095,-0.73983857582990609,-0.65608301733711971,-0.16914949974672788,-0.0099393883908569045,0.25450624127220611,0.39804840979836886,-0.0033853526700827574,0.22569159717833207,0.030767343516578644
0.054999999999999993,0.0076699039394282058,0.055223308363883082,0,0.016873788666742051,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.070091983189760398,-0.66891618225878158,-0.64340536443454988,-0.15851839657282554,-0.0066098239261134107,0.25438575577567607,0.39804840979836886,-0.0033853526700827574,0.22569159717833207,0.030767343516578644
0.059999999999999991,0.0076699039394282058,0.055223308363883082,0,0.015339807878856412,0.02914563496982718,-0.2239611950313036,0,0,0,-0.30679615757712786,0,0,0.078179973678032422,-0.7217514285401424,-0.66649383599224488,-0.16053077498950991,-0.0036973312270769218,0.254497136854688,0.3980474665750503,-0.0033853454355086492,0.22593653840282377,0.030767343516578644
0.064999999999999988,0.0076699039394282058,0.055223308363883082,0,0.015339807878856412,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.086362206502581751,-0.70851764478152801,-0.66650280736289813,-0.11786096241410428,-0.00052533327070853047,0.25443880295249927,0.3980474665750503,-0.0033853454355086492,0.22593653840282377,0.030767343516578644
0.069999999999999993,0.0076699039394282058,0.055223308363883082,-0.0015339807878856412,0.015339807878856412,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.094548819784349661,-0.70715426970322293,-0.67738107986769269,-0.15044003850905452,0.002489389658361125,0.25449080613711755,0.39804944595132263,-0.003385360617432223,0.22638853929263528,0.030767343516578644
0.074999999999999997,0.0076699039394282058,0.055223308363883082,-0.0030679615757712823,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,-0.30679615757712825,0,0,0.10265732101646888,-0.68294082685002611,-0.63148232856043984,-0.14074110471029588,0.0057459785663033086,0.25437154009796453,0.39804866160365654,-0.0033853546014430027,0.2270854769771167,0.030767343516578644
0.080000000000000002,0.0076699039394282058,0.055223308363883082,-0.0046019423636569235,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.11075048270694066,-0.66931237510078012,-0.62900470956629062,-0.097846611633396946,0.0088981041958646617,0.25430652884328736,0.39804887858135451,-0.0033853562656737338,0.22753747834835059,0.030767343516578644
0.085000000000000006,0.0076699039394282058,0.055223308363883082,-0.0061359231515425647,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.1188910768176269,-0.66679218334595169,-0.63738194113462199,-0.1301964097603602,0.011897116588379173,0.25435766510235563,0.39804840221804377,-0.0033853526119412562,0.22798947952063234,0.030767343516578644
0.090000000000000011,0.0076699039394282058,0.055223308363883082,-0.0076699039394282058,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.12698407159421154,-0.65887364502622492,-0.6404364310815408,-0.12584689053801548,0.014962197525428845,0.25435110288827356,0.39804723251484542,-0.003385343640254159,0.22844147943035956,0.030767343516578644
0.095000000000000015,0.0076699039394282058,0.055223308363883082,-0.009203884727313847,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.13506552212423839,-0.65095856055925583,-0.64347767825171454,-0.12150165743682315,0.018022948364461354,0.25434451239835038,0.39804536947451158,-0.0033853293506335542,0.2288934770139327,0.030767343516578644
0.10000000000000002,0.0076699039394282058,0.055223308363883082,-0.010737865515199488,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.14313828005631465,-0.6430444121534562,-0.64650765501125851,-0.11715925385318973,0.021080460128747616,0.25433789266364337,0.39804281310142631,-0.0033853097431130689,0.22934547120775783,0.030767343516578644
0.10500000000000002,0.0076699039394282058,0.053689327575997439,-0.012271846303085129,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,-0.30679615757712858,-0.30679615757712825,0,0,0,0.15120503252238218,-0.6351288234318162,-0.64952821906015568,-0.11281830563113973,0.024135761646108093,0.25433124275596009,0.39786553898504695,-0.0033839500410067962,0.2303017318402536,0.030767343516578644
0.11000000000000003,0.0076699039394282058,0.053689327575997439,-0.013805827090970771,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712825,0,0,0,0.15928477520201864,-0.56449683300937581,-0.63411281411321607,-0.10196788939483109,0.027398625892514229,0.25420006909213111,0.39786090265632557,-0.0033839144801135475,0.23075370948336313,0.030767343516578644
0.11500000000000003,0.0076699039394282058,0.053689327575997439,-0.013805827090970771,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.16724548066201197,-0.61559794308150251,-0.65470563073376653,-0.10384106657542447,0.03025343207074175,0.25431419795267862,0.39786090265632557,-0.0033839144801135475,0.23075370948336313,0.030767343516578644
0.12000000000000004,0.0076699039394282058,0.052155346788111803,-0.015339807878856412,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,-0.30679615757712719,-0.30679615757712825,0,0,0,0.17533541240505518,-0.62491415937758643,-0.70918113076043499,-0.10509191825081794,0.033127507341500634,0.25442415752335551,0.3976793887128276,-0.0033825222583028737,0.23170966647173274,0.030767343516578644
0.12500000000000003,0.0076699039394282058,0.052155346788111803,-0.015339807878856412,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.18336874635319908,-0.53781869840797958,-0.64471696046318094,-0.088898566160487524,0.036563665868346001,0.25417987763372013,0.3976793887128276,-0.0033825222583028737,0.23170966647173274,0.030767343516578644
0.13000000000000003,0.0076699039394282058,0.052155346788111803,-0.016873788666742051,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712786,0,0,0,0.19136309188616191,-0.60621630190228482,-0.7168077581676886,-0.096367625452209518,0.039241731654699283,0.25441083343018434,0.39767267252665761,-0.0033824707447899678,0.23216161799221821,0.030767343516578644
0.13500000000000004,0.0076699039394282058,0.052155346788111803,-0.016873788666742051,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.19940066238250553,-0.58185569431770756,-0.67079998984603451,-0.086684035965436085,0.042473412127916423,0.25429117519798361,0.39767267252665761,-0.0033824707447899678,0.23216161799221821,0.030767343516578644
0.14000000000000004,0.0076699039394282058,0.052155346788111803,-0.018407769454627694,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712858,0,0,0,0.20750842001164674,-0.59117156370845581,-0.72528761300580746,-0.087921621852346407,0.045356590608734454,0.25440110166166119,0.39766526308410377,-0.0033824139139629287,0.23261355867816136,0.030767343516578644
0.14500000000000005,0.0076699039394282058,0.052155346788111803,-0.018407769454627694,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,0,0,0,0,0.2155650039120508,-0.56677330195875875,-0.67928524480476227,-0.078226370150875163,0.048595447599485697,0.25428139207155898,0.39766526308410377,-0.0033824139139629287,0.23261355867816136,0.030767343516578644
0.15000000000000005,0.0076699039394282058,0.052155346788111803,-0.019941750242513337,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712858,0,0,0,0.22369374283464588,-0.57608060810344042,-0.73378545299565101,-0.079452481027915772,0.051486781016464082,0.25439129854625503,0.39765716040260146,-0.0033823517659554792,0.23306548746610203,0.030767343516578644
0.15500000000000005,0.0076699039394282058,0.05062136600022616,-0.021475731030398976,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,-0.30679615757712858,-0.30679615757712786,0,0,0,0.23177471708259148,-0.55163990344370539,-0.68779215668822735,-0.069742808709163814,0.054734871214818688,0.2542715355030295,0.39746863439491609,-0.0033809057612314234,0.2340210696989076,0.030767343516578644
0.16000000000000006,0.0076699039394282058,0.05062136600022616,-0.023009711818284616,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712786,0,0,0,0.2398731428213367,-0.48072236722356587,-0.67229569410381218,-0.058815836468430284,0.058026960501557333,0.25413950683592151,0.39745845211749126,-0.0033808276626102383,0.23447295641237292,0.030767343516578644
0.16500000000000006,0.0076699039394282058,0.05062136600022616,-0.024543692606170259,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712858,0,0,0,0.24790642851018774,-0.53184117927972274,-0.69297539930254115,-0.060653461036588169,0.060914933166966223,0.25425380992940838,0.39744757668717046,-0.0033807442474686734,0.23492482697430042,0.030767343516578644
0.17000000000000007,0.0076699039394282058,0.05062136600022616,-0.026077673394055902,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712858,0,0,0,0.2560559484786516,-0.52376187839989075,-0.69600125158726556,-0.056243786369757486,0.064008590879239283,0.25424674750551018,0.39743600812954483,-0.0033806555160030101,0.23537668032139505,0.030767343516578644
0.17500000000000007,0.0076699039394282058,0.05062136600022616,-0.027611654181941541,0.013805827090970771,0.02914563496982718,-0.2239611950313036,0,0,-0.30679615757712786,0,0,0,0.26422127081908664,-0.51566153311045804,-0.69903278391342438,-0.051824269107637821,0.067108471321110572,0.25423964642138031,0.39742374647183609,-0.0033805614684220484,0.23582851539040225,0.030767343516578644
