# plant=hardware controller=adaptive_computed_torque payload_g=181
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,-0.029451613264844995,-2.4746732262369582,-1.9923414189583881,-0.97390653183746567,-0.037105420947184442,0.093303244304198563,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.01,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,-0.011340516422968131,-2.4631927341365403,-1.9958484005674251,-0.96809102267811198,-0.034061107718691516,0.093299127506330376,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.014999999999999999,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,0.0066010670619396899,-2.4518196953158782,-1.9993225580890783,-0.96232994459428656,-0.031045288167833533,0.093295049240210579,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.02,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,0.024385228809312296,-2.440546444985662,-2.0027662329103597,-0.95661941494297742,-0.028055929801641195,0.093291006757316899,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.025000000000000001,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,0.042023634558779818,-2.4293655883186895,-2.0061816839521276,-0.95095568783202522,-0.025091071713727368,0.093286997405932964,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.030000000000000002,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,0.059527529630165693,-2.4182699969887969,-2.0095710887263283,-0.94533515236690457,-0.022148823666510269,0.093283018629907205,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.035000000000000003,0.0076699039394282058,0.10737865515199488,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.079767000970053348,0,0,0,0,0,0,0.076907744383484467,-2.4072528057098204,-2.012936544393269,-0.93975433089750882,-0.019227365173436872,0.093279067967411727,0.40282568585196643,-0.0034219946370263351,0.20157842859260258,0.42459189222065724
0.040000000000000001,0.0076699039394282058,0.10584467436410924,0.010737865515199488,0.038349519697141031,0.02914563496982718,-0.079767000970053348,0,-0.30679615757712719,0,-0.30679615757712858,0,0,0.094174699678939169,-2.3963074087745371,-2.0162800688188707,-0.9342098772649341,-0.016324944581206122,0.093275143049701276,0.40271464241664462,-0.0034211429278429599,0.20233422418647687,0.42459189222065724
0.044999999999999998,0.0076699039394282058,0.10584467436410924,0.010737865515199488,0.036815538909255388,0.02914563496982718,-0.079767000970053348,0,0,0,-0.30679615757712858,0,0,0.1113459425753773,-2.2309577291316405,-1.9217378209844429,-0.84334744461145794,-0.013275126601993455,0.093083752035139702,0.40273396833310471,-0.0034212911586724397,0.20257840358806242,0.42459189222065724
0.049999999999999996,0.0076699039394282058,0.10431069357622361,0.010737865515199488,0.035281558121369745,0.02914563496982718,-0.079767000970053348,0,-0.30679615757712719,0,-0.30679615757712858,0,0,0.12832989753095875,-2.3344315262220663,-1.9890270736515303,-0.86775691593792237,-0.010525538207485629,0.093204258801746404,0.40262026737560985,-0.0034204190661495789,0.20333414538582184,0.42459189222065724
