# plant=hardware controller=position_stream
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z
0.13000000000000003,0.0061359231515425647,0.052155346788111803,0.042951462060797953,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13500000000000004,0.0061359231515425647,0.052155346788111803,0.04141748127291231,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.14000000000000004,0.0061359231515425647,0.052155346788111803,0.04141748127291231,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14500000000000005,0.0061359231515425647,0.052155346788111803,0.039883500485026674,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712719,0,0,0,0,0,0,0,0,0,0,0,0
0.15000000000000005,0.0061359231515425647,0.052155346788111803,0.039883500485026674,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15500000000000005,0.0061359231515425647,0.052155346788111803,0.038349519697141031,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.16000000000000006,0.0061359231515425647,0.052155346788111803,0.038349519697141031,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16500000000000006,0.0061359231515425647,0.052155346788111803,0.036815538909255388,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.17000000000000007,0.0061359231515425647,0.052155346788111803,0.036815538909255388,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17500000000000007,0.0061359231515425647,0.052155346788111803,0.035281558121369745,0.015339807878856412,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.18000000000000008,0.0061359231515425647,0.052155346788111803,0.033747577333484102,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0
0.18500000000000008,0.0061359231515425647,0.052155346788111803,0.033747577333484102,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19000000000000009,0.0061359231515425647,0.052155346788111803,0.032213596545598466,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712719,0,0,0,0,0,0,0,0,0,0,0,0
0.19500000000000009,0.0061359231515425647,0.052155346788111803,0.032213596545598466,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20000000000000009,0.0061359231515425647,0.052155346788111803,0.030679615757712823,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.2050000000000001,0.0061359231515425647,0.052155346788111803,0.02914563496982718,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.2100000000000001,0.0076699039394282058,0.052155346788111803,0.027611654181941541,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0,0
0.21500000000000011,0.0076699039394282058,0.052155346788111803,0.027611654181941541,0.016873788666742051,0.027611654181941541,0.0015339807878856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22000000000000011,0.009203884727313847,0.052155346788111803,0.026077673394055902,0.018407769454627694,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712786,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.22500000000000012,0.009203884727313847,0.052155346788111803,0.024543692606170259,0.018407769454627694,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0,0
0.23000000000000012,0.010737865515199488,0.052155346788111803,0.023009711818284616,0.019941750242513337,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712858,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.23500000000000013,0.012271846303085129,0.052155346788111803,0.021475731030398976,0.019941750242513337,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0,0
0.24000000000000013,0.013805827090970771,0.052155346788111803,0.019941750242513337,0.021475731030398976,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712786,0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0
0.24500000000000013,0.013805827090970771,0.052155346788111803,0.016873788666742051,0.021475731030398976,0.027611654181941541,0.0015339807878856412,0,0,-0.61359231515425716,0,0,0,0,0,0,0,0,0,0,0,0
0.25000000000000011,0.015339807878856412,0.052155346788111803,0.015339807878856412,0.023009711818284616,0.027611654181941541,0.0015339807878856412,0.30679615757712825,0,-0.30679615757712786,0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0
0.25500000000000012,0.015339807878856412,0.052155346788111803,0.013805827090970771,0.024543692606170259,0.027611654181941541,0.0015339807878856412,0,0,-0.30679615757712825,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.26000000000000012,0.016873788666742051,0.052155346788111803,0.012271846303085129,0.026077673394055902,0.027611654181941541,0.0015339807878856412,0.30679615757712786,0,-0.30679615757712825,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.26500000000000012,0.018407769454627694,0.053689327575997439,0.010737865515199488,0.026077673394055902,0.027611654181941541,0.0015339807878856412,0.30679615757712858,0.30679615757712719,-0.30679615757712825,0,0,0,0,0,0,0,0,0,0,0,0
0.27000000000000013,0.019941750242513337,0.053689327575997439,0.0076699039394282058,0.027611654181941541,0.027611654181941541,0.0015339807878856412,0.30679615757712858,0,-0.6135923151542565,0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0
0.27500000000000013,0.021475731030398976,0.055223308363883082,0.0061359231515425647,0.02914563496982718,0.027611654181941541,0.0015339807878856412,0.30679615757712786,0.30679615757712858,-0.30679615757712825,0.30679615757712786,0,0,0,0,0,0,0,0,0,0,0
0.28000000000000014,0.023009711818284616,0.055223308363883082,0.0030679615757712823,0.030679615757712823,0.027611654181941541,0.0015339807878856412,0.30679615757712786,0,-0.6135923151542565,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.28500000000000014,0.024543692606170259,0.056757289151768725,0.0015339807878856412,0.030679615757712823,0.027611654181941541,0.0015339807878856412,0.30679615757712858,0.30679615757712858,-0.30679615757712825,0,0,0,0,0,0,0,0,0,0,0,0
0.29000000000000015,0.027611654181941541,0.058291269939654361,-0.0015339807878856412,0.032213596545598466,0.027611654181941541,0.0015339807878856412,0.6135923151542565,0.30679615757712719,-0.6135923151542565,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.29500000000000015,0.02914563496982718,0.059825250727540004,-0.0046019423636569235,0.033747577333484102,0.027611654181941541,0.0015339807878856412,0.30679615757712786,0.30679615757712858,-0.6135923151542565,0.30679615757712719,0,0,0,0,0,0,0,0,0,0,0
0.30000000000000016,0.030679615757712823,0.061359231515425647,-0.0076699039394282058,0.035281558121369745,0.027611654181941541,0.0015339807878856412,0.30679615757712858,0.30679615757712858,-0.6135923151542565,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.30500000000000016,0.033747577333484102,0.062893212303311283,-0.009203884727313847,0.036815538909255388,0.027611654181941541,0.0015339807878856412,0.61359231515425572,0.30679615757712719,-0.30679615757712825,0.30679615757712858,0,0,0,0,0,0,0,0,0,0,0
0.31000000000000016,0.035281558121369745,0.064427193091196933,-0.012271846303085129,0.038349519697141031,0.02914563496982718,0.0015339807878856412,0.30679615757712858,0.30679615757712997,-0.6135923151542565,0.30679615757712858,0.30679615757712786,0,0,0,0,0,0,0,0,0,0
0.31500000000000017,0.036815538909255388,0.067495154666968205,-0.015339807878856412,0.039883500485026674,0.030679615757712823,0.0015339807878856412,0.30679615757712858,0.61359231515425439,-0.6135923151542565,0.30679615757712858,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.32000000000000017,0.038349519697141031,0.069029135454853854,-0.018407769454627694,0.04141748127291231,0.030679615757712823,0.0015339807878856412,0.30679615757712858,0.30679615757712997,-0.6135923151542565,0.30679615757712719,0,0,0,0,0,0,0,0,0,0,0
0.32500000000000018,0.04141748127291231,0.07056311624273949,-0.019941750242513337,0.042951462060797953,0.032213596545598466,0.0015339807878856412,0.61359231515425572,0.30679615757712719,-0.30679615757712858,0.30679615757712858,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.33000000000000018,0.044485442848683596,0.07209709703062514,-0.023009711818284616,0.046019423636569232,0.033747577333484102,0.0015339807878856412,0.61359231515425716,0.30679615757712997,-0.61359231515425572,0.61359231515425572,0.30679615757712719,0,0,0,0,0,0,0,0,0,0
0.33500000000000019,0.046019423636569232,0.075165058606396412,-0.026077673394055902,0.047553404424454875,0.035281558121369745,0.0015339807878856412,0.30679615757712719,0.61359231515425439,-0.61359231515425716,0.30679615757712858,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.34000000000000019,0.047553404424454875,0.078233020182167698,-0.02914563496982718,0.049087385212340517,0.036815538909255388,0.0015339807878856412,0.30679615757712858,0.61359231515425716,-0.61359231515425572,0.30679615757712858,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.3450000000000002,0.05062136600022616,0.079767000970053348,-0.032213596545598466,0.052155346788111803,0.038349519697141031,0.0015339807878856412,0.61359231515425716,0.30679615757712997,-0.61359231515425716,0.61359231515425716,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.3500000000000002,0.053689327575997439,0.08283496254582462,-0.035281558121369745,0.053689327575997439,0.039883500485026674,0.0015339807878856412,0.61359231515425572,0.61359231515425439,-0.61359231515425572,0.30679615757712719,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.3550000000000002,0.055223308363883082,0.08436894333371027,-0.038349519697141031,0.056757289151768725,0.04141748127291231,0.0015339807878856412,0.30679615757712858,0.30679615757712997,-0.61359231515425716,0.61359231515425716,0.30679615757712719,0,0,0,0,0,0,0,0,0,0
0.36000000000000021,0.058291269939654361,0.087436904909481541,-0.04141748127291231,0.058291269939654361,0.042951462060797953,0.0015339807878856412,0.61359231515425572,0.61359231515425439,-0.61359231515425572,0.30679615757712719,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.36500000000000021,0.061359231515425647,0.092038847273138463,-0.044485442848683596,0.061359231515425647,0.044485442848683596,0.0015339807878856412,0.61359231515425716,0.92038847273138436,-0.61359231515425716,0.61359231515425716,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.37000000000000022,0.062893212303311283,0.093572828061024113,-0.049087385212340517,0.062893212303311283,0.047553404424454875,0.0015339807878856412,0.30679615757712719,0.30679615757712997,-0.92038847273138436,0.30679615757712719,0.61359231515425572,0,0,0,0,0,0,0,0,0,0
0.37500000000000022,0.065961173879082569,0.096640789636795399,-0.052155346788111803,0.064427193091196933,0.049087385212340517,0.0015339807878856412,0.61359231515425716,0.61359231515425716,-0.61359231515425716,0.30679615757712997,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.38000000000000023,0.069029135454853854,0.099708751212566671,-0.055223308363883082,0.067495154666968205,0.05062136600022616,0.0015339807878856412,0.61359231515425716,0.61359231515425439,-0.61359231515425572,0.61359231515425439,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.38500000000000023,0.07056311624273949,0.10277671278833796,-0.058291269939654361,0.069029135454853854,0.052155346788111803,0.0015339807878856412,0.30679615757712719,0.61359231515425716,-0.61359231515425572,0.30679615757712997,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.39000000000000024,0.073631077818510776,0.10584467436410924,-0.062893212303311283,0.07209709703062514,0.055223308363883082,0.0015339807878856412,0.61359231515425716,0.61359231515425716,-0.92038847273138436,0.61359231515425716,0.61359231515425572,0,0,0,0,0,0,0,0,0,0
0.39500000000000024,0.076699039394282062,0.10891263593988053,-0.064427193091196933,0.073631077818510776,0.058291269939654361,0.0015339807878856412,0.61359231515425716,0.61359231515425716,-0.30679615757712997,0.30679615757712719,0.61359231515425572,0,0,0,0,0,0,0,0,0,0
0.40000000000000024,0.079767000970053348,0.1119805975156518,-0.069029135454853854,0.076699039394282062,0.059825250727540004,0.0015339807878856412,0.61359231515425716,0.61359231515425439,-0.92038847273138436,0.61359231515425716,0.30679615757712858,0,0,0,0,0,0,0,0,0,0
0.40500000000000025,0.08283496254582462,0.11658253987930872,-0.07209709703062514,0.079767000970053348,0.062893212303311283,0.0015339807878856412,0.61359231515425439,0.92038847273138436,-0.61359231515425716,0.61359231515425716,0.61359231515425572,0,0,0,0,0,0,0,0,0,0
0.41000000000000025,0.08436894333371027,0.11965050145508001,-0.075165058606396412,0.081300981757938984,0.064427193091196933,0.0015339807878856412,0.30679615757712997,0.61359231515425716,-0.61359231515425439,0.30679615757712719,0.30679615757712997,0,0,0,0,0,0,0,0,0,0
0.41500000000000026,0.088970885697367191,0.12271846303085129,-0.081300981757938984,0.08436894333371027,0.067495154666968205,0.0015339807878856412,0.92038847273138436,0.61359231515425716,-1.2271846303085143,0.61359231515425716,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.42000000000000026,0.092038847273138463,0.12578642460662257,-0.08436894333371027,0.085902924121595906,0.069029135454853854,0.0015339807878856412,0.61359231515425439,0.61359231515425439,-0.61359231515425716,0.30679615757712719,0.30679615757712997,0,0,0,0,0,0,0,0,0,0
0.42500000000000027,0.095106808848909749,0.1303883669702795,-0.088970885697367191,0.088970885697367191,0.07209709703062514,0.0015339807878856412,0.61359231515425716,0.92038847273138713,-0.92038847273138436,0.61359231515425716,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.43000000000000027,0.098174770424681035,0.13345632854605077,-0.092038847273138463,0.092038847273138463,0.075165058606396412,0.0015339807878856412,0.61359231515425716,0.61359231515425439,-0.61359231515425439,0.61359231515425439,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.43500000000000028,0.10124273200045232,0.13652429012182207,-0.096640789636795399,0.095106808848909749,0.076699039394282062,0.0015339807878856412,0.61359231515425716,0.61359231515425994,-0.92038847273138713,0.61359231515425716,0.30679615757712997,0,0,0,0,0,0,0,0,0,0
0.44000000000000028,0.10431069357622361,0.14112623248547898,-0.099708751212566671,0.098174770424681035,0.079767000970053348,0.0015339807878856412,0.61359231515425716,0.92038847273138158,-0.61359231515425439,0.61359231515425716,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.44500000000000028,0.10737865515199488,0.14419419406125028,-0.10431069357622361,0.10124273200045232,0.08283496254582462,0.0015339807878856412,0.61359231515425439,0.61359231515425994,-0.92038847273138713,0.61359231515425716,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.45000000000000029,0.11044661672776616,0.14879613642490719,-0.10737865515199488,0.10431069357622361,0.085902924121595906,0.0015339807878856412,0.61359231515425716,0.92038847273138158,-0.61359231515425439,0.61359231515425716,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.45500000000000029,0.11351457830353745,0.15186409800067849,-0.1119805975156518,0.10737865515199488,0.088970885697367191,0.0015339807878856412,0.61359231515425716,0.61359231515425994,-0.92038847273138436,0.61359231515425439,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.4600000000000003,0.11811652066719437,0.1564660403643354,-0.11658253987930872,0.11044661672776616,0.092038847273138463,0.0015339807878856412,0.92038847273138436,0.92038847273138158,-0.92038847273138436,0.61359231515425716,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.4650000000000003,0.12118448224296566,0.16106798272799233,-0.12118448224296566,0.11351457830353745,0.095106808848909749,0.0015339807878856412,0.61359231515425716,0.92038847273138713,-0.92038847273138713,0.61359231515425716,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.47000000000000031,0.12425244381873693,0.16566992509164924,-0.12578642460662257,0.11658253987930872,0.096640789636795399,0.0015339807878856412,0.61359231515425439,0.92038847273138158,-0.92038847273138158,0.61359231515425439,0.30679615757712997,0,0,0,0,0,0,0,0,0,0
0.47500000000000031,0.12885438618239387,0.16873788666742054,-0.1303883669702795,0.11811652066719437,0.10124273200045232,0.0015339807878856412,0.92038847273138713,0.61359231515425994,-0.92038847273138713,0.30679615757712997,0.92038847273138436,0,0,0,0,0,0,0,0,0,0
0.48000000000000032,0.13192234775816514,0.17333982903107745,-0.13499030933393641,0.12118448224296566,0.10431069357622361,0.0015339807878856412,0.61359231515425439,0.92038847273138158,-0.92038847273138158,0.61359231515425716,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.48500000000000032,0.13652429012182207,0.17794177139473438,-0.13959225169759334,0.12578642460662257,0.10737865515199488,0.0015339807878856412,0.92038847273138713,0.92038847273138713,-0.92038847273138713,0.92038847273138158,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.49000000000000032,0.13959225169759334,0.18100973297050565,-0.14419419406125028,0.12732040539450823,0.11044661672776616,0.0015339807878856412,0.61359231515425439,0.61359231515425439,-0.92038847273138713,0.30679615757713274,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.49500000000000033,0.14419419406125028,0.18561167533416259,-0.14879613642490719,0.13192234775816514,0.11351457830353745,0.0015339807878856412,0.92038847273138713,0.92038847273138713,-0.92038847273138158,0.92038847273138158,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.50000000000000033,0.14726215563702155,0.19174759848570513,-0.15339807878856412,0.13499030933393641,0.11811652066719437,0.0015339807878856412,0.61359231515425439,1.2271846303085088,-0.92038847273138713,0.61359231515425439,0.92038847273138436,0,0,0,0,0,0,0,0,0,0
0.50500000000000034,0.15186409800067849,0.19481556006147643,-0.15800002115222103,0.13805827090970771,0.12118448224296566,0.0015339807878856412,0.92038847273138713,0.61359231515425994,-0.92038847273138158,0.61359231515425994,0.61359231515425716,0,0,0,0,0,0,0,0,0,0
0.51000000000000034,0.15493205957644976,0.19941750242513334,-0.16260196351587797,0.14266021327336462,0.12425244381873693,0.0015339807878856412,0.61359231515425439,0.92038847273138158,-0.92038847273138713,0.92038847273138158,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.51500000000000035,0.15800002115222103,0.20401944478879028,-0.16873788666742054,0.14572817484913592,0.12732040539450823,0.0015339807878856412,0.61359231515425439,0.92038847273138713,-1.2271846303085143,0.61359231515425994,0.61359231515425994,0,0,0,0,0,0,0,0,0,0
0.52000000000000035,0.16260196351587797,0.20862138715244721,-0.17333982903107745,0.15033011721279282,0.13192234775816514,0.0015339807878856412,0.92038847273138713,0.92038847273138713,-0.92038847273138158,0.92038847273138158,0.92038847273138158,0,0,0,0,0,0,0,0,0,0
0.52500000000000036,0.16720390587953488,0.21475731030398976,-0.17794177139473438,0.15339807878856412,0.13499030933393641,0.0015339807878856412,0.92038847273138158,1.2271846303085088,-0.92038847273138713,0.61359231515425994,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.53000000000000036,0.17027186745530618,0.21935925266764669,-0.18407769454627693,0.1564660403643354,0.13805827090970771,0.0015339807878856412,0.61359231515425994,0.92038847273138713,-1.2271846303085088,0.61359231515425439,0.61359231515425994,0,0,0,0,0,0,0,0,0,0
0.53500000000000036,0.17487380981896308,0.2239611950313036,-0.18867963690993386,0.1595340019401067,0.14112623248547898,0.0015339807878856412,0.92038847273138158,0.92038847273138158,-0.92038847273138713,0.61359231515425994,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.54000000000000037,0.17947575218262002,0.22856313739496054,-0.1932815792735908,0.1641359443037636,0.14572817484913592,0.0015339807878856412,0.92038847273138713,0.92038847273138713,-0.92038847273138713,0.92038847273138158,0.92038847273138713,0,0,0,0,0,0,0,0,0,0
0.54500000000000037,0.18407769454627693,0.23316507975861744,-0.19788352163724771,0.16720390587953488,0.14879613642490719,0.0015339807878856412,0.92038847273138158,0.92038847273138158,-0.92038847273138158,0.61359231515425439,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.55000000000000038,0.18714565612204823,0.23776702212227438,-0.20401944478879028,0.17027186745530618,0.15339807878856412,0.0015339807878856412,0.61359231515425994,0.92038847273138713,-1.2271846303085143,0.61359231515425994,0.92038847273138713,0,0,0,0,0,0,0,0,0,0
0.55500000000000038,0.19174759848570513,0.24390294527381695,-0.20862138715244721,0.17487380981896308,0.1564660403643354,0.0015339807878856412,0.92038847273138158,1.2271846303085143,-0.92038847273138713,0.92038847273138158,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.56000000000000039,0.19634954084936207,0.24850488763747386,-0.21475731030398976,0.17794177139473438,0.1595340019401067,0.0015339807878856412,0.92038847273138713,0.92038847273138158,-1.2271846303085088,0.61359231515425994,0.61359231515425994,0,0,0,0,0,0,0,0,0,0
0.56500000000000039,0.20095148321301901,0.25310683000113077,-0.21935925266764669,0.18254371375839129,0.16260196351587797,0.0015339807878856412,0.92038847273138713,0.92038847273138158,-0.92038847273138713,0.92038847273138158,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.5700000000000004,0.20555342557667591,0.25770877236478773,-0.22549517581918926,0.18561167533416259,0.16720390587953488,0.0015339807878856412,0.92038847273138158,0.92038847273139268,-1.2271846303085143,0.61359231515425994,0.92038847273138158,0,0,0,0,0,0,0,0,0,0
0.5750000000000004,0.20862138715244721,0.26384469551633027,-0.23163109897073181,0.1902136176978195,0.17027186745530618,0.0015339807878856412,0.61359231515425994,1.2271846303085088,-1.2271846303085088,0.92038847273138158,0.61359231515425994,0,0,0,0,0,0,0,0,0,0
0.5800000000000004,0.21475731030398976,0.26844663787998718,-0.23623304133438874,0.1932815792735908,0.17333982903107745,0.0015339807878856412,1.2271846303085088,0.92038847273138158,-0.92038847273138713,0.61359231515425994,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
0.58500000000000041,0.21782527187976106,0.27304858024364415,-0.24236896448593132,0.19634954084936207,0.17794177139473438,0.0015339807878856412,0.61359231515425994,0.92038847273139268,-1.2271846303085143,0.61359231515425439,0.92038847273138713,0,0,0,0,0,0,0,0,0,0
0.59000000000000041,0.22242721424341796,0.27765052260730105,-0.24697090684958822,0.20095148321301901,0.18100973297050565,0.0015339807878856412,0.92038847273138158,0.92038847273138158,-0.92038847273138158,0.92038847273138713,0.61359231515425439,0,0,0,0,0,0,0,0,0,0
