# plant=hardware controller=pd payload_g=90
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass,compensated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.061359231515425647,-1.1596894756415448,-0.046019423636569232,0.012271846303085129,0.26998061866787282,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.01,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.061353276425425644,-1.1596790542340449,-0.04602140866656923,0.012276808878085129,0.26998458872787284,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.014999999999999999,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.061311948635425648,-1.1596067306015447,-0.046035184596569231,0.012311248703085129,0.27001214058787282,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.02,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.061200854645425649,-1.1594123161190448,-0.046072215926569231,0.012403827028085129,0.2700862032478728,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.025000000000000001,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.060986659355425646,-1.1590374743615448,-0.046143614356569232,0.01258232310308513,0.27022900010787282,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.030000000000000002,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.060637075265425645,-1.1584257022040447,-0.046260142386569232,0.012873643178085129,0.27046205616787283,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.035000000000000003,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.060120851675425649,-1.1575223109215449,-0.046432216916569229,0.013303829503085129,0.2708062052278728,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.040000000000000001,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.059407763885425645,-1.1562744072890447,-0.046669912846569232,0.013898069328085129,0.27128159708787281,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.044999999999999998,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.058468602395425645,-1.1546308746815448,-0.046982966676569232,0.014680703903085131,0.27190770474787279,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.049999999999999996,0.0076699039394282058,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.033747577333484102,-0.17180584824319181,0,0,0,0,0,0,-0.057275162105425645,-1.1525423541740447,-0.04738078010656923,0.015675237478085129,0.2727033316078728,0,0.40202545669598894,-0.0041687941996503995,0.2080979292591682,nan,nan
0.054999999999999993,0.0061359231515425647,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.032213596545598466,-0.17180584824319181,-0.30679615757712825,0,0,0,0.30679615757712719,0,-0.055800231515425645,-1.1499612256415448,-0.047872423636569232,0.016904346303085131,0.27368661866787281,0,0.40203175285007892,-0.0035933453127817102,0.20809975127842989,nan,nan
0.059999999999999991,0.0061359231515425647,0.096640789636795399,0.023009711818284616,-0.0015339807878856412,-0.032213596545598466,-0.17180584824319181,0,0,0,0,0,0,-0.041745735622340518,-1.1468415888590449,-0.048466640166569229,0.01838988762808513,0.26260320542478771,0,0.40203175285007892,-0.0035933453127817102,0.20809975127842989,nan,nan
