# plant=hardware controller=adaptive_computed_torque payload_g=180 estimator=static_id mass_cal_scale=2.3150099790000001 mass_cal_offset=-0.012286724000000001
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass,compensated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.032213596545598466,-0.078233020182167698,0,0,0,0,0,0,-0.020700920507609393,-1.5419069962848606,-1.1577986752701706,-0.52177427766034978,-0.042094640941852779,0.091621650600144752,0.40382041873836816,-0.003392825687318881,0.19723565536780138,0.39520171759444905,0.17602016634523071
0.01,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.032213596545598466,-0.078233020182167698,0,0,0,0,0,0,-0.0083137989387782642,-1.5328303564014649,-1.1628984595805876,-0.51682994911026015,-0.03887384176738292,0.09161746733133988,0.40382041873836816,-0.003392825687318881,0.19723565536780138,0.39520171759444905,0.17602016634523071
0.014999999999999999,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.032213596545598466,-0.078233020182167698,0,0,0,0,0,0,0.0039573836243344852,-1.5238386706050626,-1.1679505117428186,-0.51193189769831438,-0.035683188115569954,0.09161332321642747,0.40382041873836816,-0.003392825687318881,0.19723565536780138,0.39520171759444905,0.17602016634523071
0.02,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,-0.30679615757712858,0,0.016120897269465653,-1.5149258790045168,-1.172958236556231,-0.50707682241299945,-0.032520529665081538,0.09160921546250686,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.025000000000000001,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.027087800110978253,-1.5058494334788104,-1.1777076584435093,-0.50216726735321293,0.0070153953230966083,0.091604702111234351,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.030000000000000002,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.040105691039039014,-1.4973074972942952,-1.1828473901126113,-0.49748138816012877,-0.024499011473548167,0.091601099768071112,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.035000000000000003,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.051992829758889275,-1.4885973102066667,-1.1877414660548773,-0.49273663990385103,-0.021408295376971788,0.091597116688725735,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.040000000000000001,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.063802505058058401,-1.4799438836988952,-1.1926036493884595,-0.48802281115132129,-0.018337720160958644,0.091593159565412183,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.044999999999999998,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.075541567906755092,-1.4713421977881525,-1.1974367607390162,-0.48333716733960391,-0.015285504538657419,0.091589226102543719,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.049999999999999996,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.087216596667879273,-1.4627874322420058,-1.2022435084965455,-0.47867708271689885,-0.012249938102493781,0.091585314095877432,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.054999999999999993,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.04141748127291231,0.030679615757712823,-0.078233020182167698,0,0,0,0,0,0,0.098833900831368865,-1.4542749638421122,-1.2070264903528585,-0.47404003885197615,-0.009229380353221274,0.09158142143126291,0.40382016623014372,-0.0034112235636489215,0.19723501339852351,0.39520171759444905,0.17602016634523071
0.059999999999999991,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.078233020182167698,0,0,0,-0.30679615757712719,-0.30679615757712858,0,0.11039952474854622,-1.4458003636479082,-1.2117881948390548,-0.46942362314361419,-0.0062222597289724093,0.091577546083391012,0.4038433519849326,-0.0034298001915694185,0.19747816216631239,0.39520171759444905,0.17602016634523071
0.064999999999999988,0.0076699039394282058,0.11965050145508001,0.010737865515199488,0.039883500485026674,0.02914563496982718,-0.078233020182167698,0,0,0,0,0,0,0.12078989512749433,-1.4216660070896256,-1.2018923941861357,-0.42137807824858431,0.033231455181249127,0.091515782393858963,0.4038433519849326,-0.0034298001915694185,0.19747816216631239,0.39520171759444905,0.17602016634523071
0.069999999999999993,0.0076699039394282058,0.11965050145508001,0.009203884727313847,0.038349519697141031,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,-0.30679615757712858,0,0,0.1333545970663079,-1.4283055031998955,-1.220648202408813,-0.4582607909444299,0.0015305310746244803,0.091569132721782937,0.40390795368590482,-0.0034302956901265387,0.1981721347655189,0.39520171759444905,0.17602016634523071
0.074999999999999997,0.0076699039394282058,0.11965050145508001,0.009203884727313847,0.038349519697141031,0.02914563496982718,-0.078233020182167698,0,0,0,0,0,0,0.14472409247567783,-1.3709581223568583,-1.1432961217887705,-0.39588081908683304,0.0047192552568051721,0.091385292307416571,0.40390795368590482,-0.0034302956901265387,0.1981721347655189,0.39520171759444905,0.17602016634523071
0.080000000000000002,0.0076699039394282058,0.11965050145508001,0.0076699039394282058,0.038349519697141031,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,0,0,0,0.15624124673520856,-1.4094835057939972,-1.2264003464376501,-0.44653843797874576,0.0074819086973397508,0.09155653634629074,0.40394879583488713,-0.0034306089516287293,0.19862231632695757,0.39520171759444905,0.17602016634523071
0.085000000000000006,0.0076699039394282058,0.11965050145508001,0.0061359231515425647,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,-0.30679615757712858,0,0,0.16759206911031582,-1.3667413846054828,-1.1634194706612222,-0.42753172978166054,0.010596616248174215,0.091432503115799119,0.40401051978566754,-0.0034310823776854899,0.19931655119465563,0.39520171759444905,0.17602016634523071
0.090000000000000011,0.0076699039394282058,0.11811652066719437,0.0030679615757712823,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,-0.30679615757712719,-0.6135923151542565,0,0,0,0.17895683855285391,-1.342278032174856,-1.1506109576944148,-0.37900862605139912,0.013618957630771599,0.091364711426600603,0.40395934462194566,-0.0034306898613987199,0.20073086988505934,0.39520171759444905,0.17602016634523071
0.095000000000000015,0.0076699039394282058,0.11811652066719437,0.0015339807878856412,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,0,0,0,0.19021055368966677,-1.2322274872180272,-1.0616113735920709,-0.38421067657189634,0.01685119699866754,0.091155208546790809,0.40399635841668297,-0.0034309737592158056,0.20118138254923035,0.39520171759444905,0.17602016634523071
0.10000000000000002,0.0076699039394282058,0.11811652066719437,0,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,0,0,0,0.20166551689227952,-1.3303299562540856,-1.1629408327852919,-0.40874117961202938,0.019489342526336467,0.091399283367263745,0.40403268111069829,-0.0034312523562527964,0.20163195146344928,0.39520171759444905,0.17602016634523071
0.10500000000000002,0.0076699039394282058,0.11811652066719437,-0.0015339807878856412,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,0,0,0,0.21302449811473667,-1.3204989785590848,-1.1644973737466406,-0.40358098979331891,0.022442477885109006,0.091391282460900072,0.40406831261852083,-0.003431525651854124,0.20208257556748402,0.39520171759444905,0.17602016634523071
0.11000000000000003,0.0076699039394282058,0.11811652066719437,-0.0030679615757712823,0.036815538909255388,0.02914563496982718,-0.078233020182167698,0,0,-0.30679615757712825,0,0,0,0.22438086758675965,-1.3106594752617804,-1.1660428234031432,-0.39841911155000975,0.025394433905009256,0.091383250965647325,0.40410325285630627,-0.003431793645376702,0.20253325380097242,0.39520171759444905,0.17602016634523071
