# plant=hardware controller=adaptive_computed_torque payload_g=90 estimator=motion_rls mass_cal_scale=1 mass_cal_offset=0
t,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5,tau0,tau1,tau2,tau3,tau4,tau5,ee_x,ee_y,ee_z,estimated_payload_mass,compensated_payload_mass
0.0050000000000000001,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,-0.014453450457104521,-0.80881796007153239,-0.54767809410847212,-0.1851781493619836,-0.03948426339247274,0.19630851033729946,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0,0
0.01,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,-0.0067444599751913751,-0.97250746321912196,-0.70336249057485345,-0.26191630783500058,-0.035920908686845776,0.19630529306727637,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0.044001781043090618,0.044001781043090618
0.014999999999999999,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,0.0027110330711943402,-1.0651485497588207,-0.7969959100735613,-0.30506703054204132,-0.032526490743770953,0.19630210590974434,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0.069882391236066974,0.069882391236066974
0.02,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,0.013022214630475579,-1.1295226091461557,-0.86589680066433217,-0.3348682989343521,-0.029222060077608279,0.19629894671673823,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0.088565571091640469,0.088565571091640469
0.025000000000000001,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,0.023875847975528681,-1.1783767135690477,-0.9211856110880472,-0.35734742827066457,-0.025981043389872231,0.19629581341594654,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0.10330146950128047,0.10330146950128047
0.030000000000000002,0.0076699039394282058,0.10431069357622361,0.013805827090970771,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,0.035115078085489984,-1.2173035559335632,-0.96774369421102646,-0.3751475501661688,-0.022789975081653518,0.19629270400974147,0.40253111891430504,-0.003419735292606761,0.20218860550304782,0.11551433006155185,0.11551433006155185
0.035000000000000003,0.0076699039394282058,0.10431069357622361,0.015339807878856412,0.036815538909255388,0.02914563496982718,-0.17180584824319181,0,0,0.30679615757712825,0,0,0,0.046647097626916746,-1.2492811701105129,-1.0081726811943641,-0.38967534084652811,-0.019640440256623665,0.19628961657420907,0.40249479622028983,-0.0034194566955697702,0.20173803658882888,0.12596182032908826,0.12596182032908826
0.040000000000000001,0.0076699039394282058,0.10431069357622361,0.015339807878856412,0.035281558121369745,0.02914563496982718,-0.17180584824319181,0,0,0,-0.30679615757712858,0,0,0.045857743367098865,-0.90343194967330842,-0.75286204354111719,-0.22154317270797444,-0.01677736323433341,0.19639864571209814,0.40251449666935851,-0.0034196077990847119,0.20198218605668058,0.033061579672948871,0.033061579672948871
0.044999999999999998,0.0076699039394282058,0.10431069357622361,0.015339807878856412,0.035281558121369745,0.02914563496982718,-0.17180584824319181,0,0,0,0,0,0,0.049557198535099573,-0.74809861275563527,-0.59463372149046001,-0.11419718590908395,-0.013381594933258707,0.19623088097410976,0.40251449666935851,-0.0034196077990847119,0.20198218605668058,-0.083974763507079664,0
0.049999999999999996,0.0076699039394282058,0.10431069357622361,0.015339807878856412,0.033747577333484102,0.02914563496982718,-0.17180584824319181,0,0,0,-0.30679615757712858,0,0,0.05734714771942899,-0.74490435794747301,-0.60401696717888598,-0.14583611239250988,-0.01029950458196136,0.1962834337192445,0.4025338225858186,-0.0034197560299141921,0.20222636545826614,-0.08414608209573915,0
